SYM	MKT	EFD	VAL	VAD	VOL	TRD	OPN	CLS	AVG	LOW	HIG	CLA	CLP	CAA	CAP	UTI	ISI	RPR	RPT	PMK	CRF
AAG	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.698	ROAAGEACNOR7	3.060000	2	0	3.070000
AAG	REGS	20181108	2990.180000	2990.180000	974	5	3.070000	3.070000	3.070000	3.070000	3.070000	0.010000	0.330000	0.010000	0.330000	2018-11-08 17:36:30.758	ROAAGEACNOR7	3.060000	2	1	3.070000
ACBU	POFX	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.54	ROACBUACNOR0	0.890000	1	0	0.890000
ACBU	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.037	ROACBUACNOR0	0.890000	1	0	0.890000
ACBU	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.905	ROACBUACNOR0	0.890000	1	1	0.890000
ADMY	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.92	ROADMYACNOR7	3.520000	1	0	3.520000
ADMY	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.77	ROADMYACNOR7	3.520000	1	1	3.520000
ADS	XDSI	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.602	DE000A1EWWW0	969.000000	1	0	969.000000
ADS	XRSI	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 17:56:57.824	DE000A1EWWW0	969.000000	1	1	969.000000
AGCM	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.26	ROAGCMACNOR6	0.000000	1	0	0.000000
AGCM	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.496	ROAGCMACNOR6	0.000000	1	1	0.000000
AGQR	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.075	ROAGQRACNOR5	2.200000	1	0	2.200000
AGQR	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.955	ROAGQRACNOR5	2.200000	1	1	2.200000
ALB	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.289	ROAPAMACNOR1	0.348000	1	0	0.348000
ALB	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 09:45:46.514	ROAPAMACNOR1	0.348000	1	1	0.348000
ALB25	ORDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.073	ROALBUDBL032	87.550000	2	1	87.550000
ALB25	QIDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.528	ROALBUDBL032	87.550000	2	0	87.550000
ALB25A	ORDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 09:45:02.252	ROALBUDBL040	93.000000	2	1	93.000000
ALB25A	QIDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.505	ROALBUDBL040	93.000000	2	0	93.000000
ALB25B	ORDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.113	ROALBUDBL057	99.200000	2	1	99.200000
ALB25B	QIDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.474	ROALBUDBL057	99.200000	2	0	99.200000
ALB26	ORDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.159	ROALBUDBL065	99.250000	2	1	99.250000
ALB26	QIDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.514	ROALBUDBL065	99.250000	2	0	99.250000
ALB27	ORDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.125	ROALBUDBL073	99.250000	2	1	99.250000
ALB27	QIDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.484	ROALBUDBL073	99.250000	2	0	99.250000
ALCQ	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.883	ROALCQACNOR7	41.000000	1	0	41.000000
ALCQ	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 11:46:36.657	ROALCQACNOR7	41.000000	1	1	41.000000
ALR	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.811	ROALROACNOR0	3.180000	2	0	3.290000
ALR	POF	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.477	ROALROACNOR0	3.180000	2	0	3.290000
ALR	POFS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.562	ROALROACNOR0	3.180000	2	0	3.290000
ALR	REGS	20181108	337460.040000	337460.040000	102900	89	3.190000	3.290000	3.280000	3.190000	3.320000	0.110000	3.460000	0.100000	3.140000	2018-11-08 17:50:00.722	ROALROACNOR0	3.180000	2	1	3.290000
ALRV	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.171	ROALRVACNOR5	19.000000	1	0	19.000000
ALRV	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.371	ROALRVACNOR5	19.000000	1	1	19.000000
ALT	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.705	ROALTCACNOR1	0.032000	2	0	0.033000
ALT	POFSV	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.621	ROALTCACNOR1	0.032000	2	0	0.033000
ALT	REGS	20181108	785.000000	785.000000	25000	3	0.031000	0.033000	0.031500	0.031000	0.033000	0.001000	3.130000	-0.000500	-1.560000	2018-11-08 17:37:37.456	ROALTCACNOR1	0.032000	2	1	0.033000
ALU	BUY-IN	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.654	ROALUMACNOR8	0.745000	2	0	0.795000
ALU	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.733	ROALUMACNOR8	0.745000	2	0	0.795000
ALU	REGS	20181108	104147.510000	104147.510000	132847	84	0.750000	0.795000	0.785000	0.750000	0.825000	0.050000	6.710000	0.040000	5.370000	2018-11-08 17:59:00.626	ROALUMACNOR8	0.745000	2	1	0.795000
ALV	XDSI	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.611	DE0008404005	873.500000	1	0	873.500000
ALV	XRSI	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 17:45:35.671	DE0008404005	873.500000	1	1	873.500000
AMAL	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.005	ROAMALACNOR0	0.110000	1	0	0.110000
AMAL	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.863	ROAMALACNOR0	0.110000	1	1	0.110000
AMO	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.719	ROAMOIACNOR7	0.003000	2	0	0.002900
AMO	REGS	20181108	775.936700	775.936700	282700	10	0.002800	0.002900	0.002700	0.002600	0.003000	-0.000100	-3.330000	-0.000300	-10.000000	2018-11-08 17:50:00.457	ROAMOIACNOR7	0.003000	2	1	0.002900
AMPL	BUY-IN	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.645	ROAMPLACNOR8	2.200000	1	0	2.200000
AMPL	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.942	ROAMPLACNOR8	2.200000	1	0	2.200000
AMPL	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.799	ROAMPLACNOR8	2.200000	1	1	2.200000
AMY	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.906	ROAMONACNOR7	0.985000	1	0	0.985000
AMY	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.747	ROAMONACNOR7	0.985000	1	1	0.985000
ANI20	ORDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.135	ROANINDBL012	100.000000	2	1	100.000000
ANI20	QIDB	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.493	ROANINDBL012	100.000000	2	0	100.000000
ANIM	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.224	ROANIMACNOR9	2.500000	1	0	2.500000
ANIM	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.444	ROANIMACNOR9	2.500000	1	1	2.500000
ANTA	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.993	ROANTAACNOR1	0.100000	1	0	0.100000
ANTA	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.847	ROANTAACNOR1	0.100000	1	1	0.100000
ANTE	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.358	ROANTEACNOR3	0.045000	1	0	0.045000
ANTE	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.644	ROANTEACNOR3	0.045000	1	1	0.045000
ARCU	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.351	ROARCUACNOR6	2.500000	1	0	2.500000
ARCU	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 11:44:11.946	ROARCUACNOR6	2.500000	1	1	2.500000
ARCV	SOUT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.519	ROARCVACNOR4	0.015000	1	0	0.015000
ARCV	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.318	ROARCVACNOR4	0.015000	1	0	0.015000
ARCV	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.58	ROARCVACNOR4	0.015000	1	1	0.015000
ARJI	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.274	ROARJIACNOR6	5.050000	1	0	5.050000
ARJI	XRS1	20181108	176.750000	176.750000	35	1	5.050000	5.050000	5.050000	5.050000	5.050000	0.000000	0.000000	0.000000	0.000000	2018-11-08 13:00:41.416	ROARJIACNOR6	5.050000	1	1	5.050000
ARM	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.842	ROARMAACNOR7	0.206000	2	0	0.206000
ARM	REGS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 10:10:25.613	ROARMAACNOR7	0.206000	2	1	0.206000
ARMT	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.183	ROARMTACNOR7	0.935000	1	0	0.935000
ARMT	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.39	ROARMTACNOR7	0.935000	1	1	0.935000
ARO	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.899	ROPOSTACNOR9	0.200000	1	0	0.200000
ARO	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 10:29:00.813	ROPOSTACNOR9	0.200000	1	1	0.200000
ARS	BUY-IN	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.682	ROAEROACNOR5	4.880000	2	0	4.900000
ARS	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.829	ROAEROACNOR5	4.880000	2	0	4.900000
ARS	REGS	20181108	14720.660000	14720.660000	3024	13	4.880000	4.900000	4.870000	4.800000	4.900000	0.020000	0.410000	-0.010000	-0.200000	2018-11-08 17:58:36.081	ROAEROACNOR5	4.880000	2	1	4.900000
ART	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.703	ROARTFACNOR1	3.800000	2	0	3.800000
ART	REGS	20181108	76.000000	76.000000	20	1	3.800000	3.800000	3.800000	3.800000	3.800000	0.000000	0.000000	0.000000	0.000000	2018-11-08 10:00:00.791	ROARTFACNOR1	3.800000	2	1	3.800000
ART	SOUT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.514	ROARTFACNOR1	3.800000	2	0	3.800000
ARTE	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.806	ROARTEACNOR4	5.500000	2	0	5.500000
ARTE	REGS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 10:43:24.407	ROARTEACNOR4	5.500000	2	1	5.500000
ARTE	SOUT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.51	ROARTEACNOR4	5.500000	2	0	5.500000
ASC	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.267	ROASCIACNOR9	7.500000	1	0	7.500000
ASC	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.507	ROASCIACNOR9	7.500000	1	1	7.500000
ASP	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.964	RORAFIACNOR4	0.010000	1	0	0.010000
ASP	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.809	RORAFIACNOR4	0.010000	1	1	0.010000
ATB	BUY-IN	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.692	ROATBIACNOR9	0.490000	2	0	0.480000
ATB	DEALS	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.82	ROATBIACNOR9	0.490000	2	0	0.480000
ATB	REGS	20181108	59259.284000	59259.284000	123320	24	0.485000	0.480000	0.481000	0.480000	0.485000	-0.010000	-2.040000	-0.009000	-1.840000	2018-11-08 17:57:37.239	ROATBIACNOR9	0.490000	2	1	0.480000
ATB	SOUT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.494	ROATBIACNOR9	0.490000	2	0	0.480000
ATLK	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.3	ROATLKACNOR4	0.060000	1	0	0.060000
ATLK	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.551	ROATLKACNOR4	0.060000	1	1	0.060000
ATPA	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.372	ROATPAACNOR6	1.220000	1	0	1.220000
ATPA	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.662	ROATPAACNOR6	1.220000	1	1	1.220000
ATRD	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.116	ROATRDACNOR6	6.000000	1	0	6.000000
ATRD	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 10:29:08.818	ROATRDACNOR6	6.000000	1	1	6.000000
AUR	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.258	ROAUROACNOR1	2.600000	1	0	2.600000
AUR	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.494	ROAUROACNOR1	2.600000	1	1	2.600000
AUTQ	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.979	ROAUTQACNOR2	0.256000	1	0	0.256000
AUTQ	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.827	ROAUTQACNOR2	0.256000	1	1	0.256000
AUXI	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.969	ROAUXIACNOR1	20.000000	1	0	20.000000
AUXI	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.815	ROAUXIACNOR1	20.000000	1	1	20.000000
AVBW	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.344	ROAVBWACNOR6	2.000000	1	0	2.000000
AVBW	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.619	ROAVBWACNOR6	2.000000	1	1	2.000000
AVIO	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.122	ROAVIOACNOR8	7.800000	1	0	7.800000
AVIO	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.014	ROAVIOACNOR8	7.800000	1	1	7.800000
AVSL	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.008	ROAVSLACNOR3	10.000000	1	0	10.000000
AVSL	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.867	ROAVSLACNOR3	10.000000	1	1	10.000000
AVUT	XDS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:14.092	ROAVUTACNOR2	2.800000	1	0	2.800000
AVUT	XRS1	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:11.976	ROAVUTACNOR2	2.800000	1	1	2.800000
B1811A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.181	RO1318DBN034	100.400600	2	0	100.400600
B1811A	REGT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.231	RO1318DBN034	100.400600	2	1	100.400600
B1902A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.195	RO1619DBN035	99.474700	2	0	99.474700
B1902A	REGT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 17:27:20.534	RO1619DBN035	99.474700	2	1	99.474700
B1904A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.206	RO1519DBN037	99.680600	2	0	99.680600
B1904A	REGT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 17:27:14.074	RO1519DBN037	99.680600	2	1	99.680600
B1906A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.173	RO1419DBN014	101.008700	2	0	101.008700
B1906A	REGT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 17:27:06.934	RO1419DBN014	101.008700	2	1	101.008700
B2001A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.183	RO1220DBN057	0.000000	2	0	0.000000
B2001A	REGT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.233	RO1220DBN057	0.000000	2	1	0.000000
B2002A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.193	RO1620DBN017	98.605300	2	0	98.605300
B2002A	REGT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 17:26:59.622	RO1620DBN017	98.605300	2	1	98.605300
B2004A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.202	RO1320DBN022	102.000000	2	0	102.000000
B2004A	REGT	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:13.253	RO1320DBN022	102.000000	2	1	102.000000
B2010A	DLST	20181108	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-08 00:00:12.178	RO1720DBN072	0.000000	2	0	0.000000
